grupo,fundo,nome_curto,cnpj,data_referencia,documento_id,tipo_documento,categoria_documento,source_file,page,categoria_evidencia,termos_encontrados,trecho,fonte_pagina
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,12/09/2023 10:00,521510,AGE,assembleia,data/raw/37511828000114/521510_assembleia_assembleia_521510_2023-09-12.pdf,6,direitos_creditorios_cessoes,\bdireitos credit[oó]rios\b,"7 728393214.1 Administrador até o 2º (segundo) aniversário a partir de 25 de maio de 2021 (“ Data Limite de Investimento em Direitos Creditórios”). Valor Nominal Unitário para Fins de Integralização Valor Nominal Unitário da Cota no fechamento da Data da Integralização. Em qualquer caso, a soma do valor a ser aportado no Fundo por meio de integralização de Cotas Seniores estará limitada ao Valor Máximo de Investimento e ao Capital Comprometido Individual de cada Cotista Sênior, sem prejuízo de suas obrigações de aporte em caso de Patrimônio Líquido negativo. Prazo para Distribuição 6 (se...",521510_assembleia_assembleia_521510_2023-09-12.pdf p.6
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025,939685,Regulamento,regulamento,data/raw/37511828000114/939685_regulamento_regulamento_939685_2025-06-13.pdf,1,direitos_creditorios_cessoes,\bdireitos credit[oó]rios\b,1 REGULAMENTO DO MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA CNPJ/MF nº 37.511.828/0001-14 13 de junho de 2025,939685_regulamento_regulamento_939685_2025-06-13.pdf p.1
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025,939685,Regulamento,regulamento,data/raw/37511828000114/939685_regulamento_regulamento_939685_2025-06-13.pdf,2,direitos_creditorios_cessoes,"\bcess[aã]o\b, \bcondi[cç][oõ]es de cess[aã]o\b, \bcrit[eé]rios? de elegibilidade\b, \bdireitos credit[oó]rios\b","............................. 47 CAPÍTULO QUARTO – DO OBJETIVO DO INVESTIMENTO .................................................... 47 CAPÍTULO QUINTO – DA POLÍTICA DE INVESTIMENTO E DA COMPOSIÇÃO DA CARTEIRA DO FUNDO ...................................................................................................................... 47 CAPÍTULO SEXTO – DOS DOCUMENTOS COMPROBATÓRIOS ........................................ 49 CAPÍTULO SÉTIMO – DOS CRITÉRIOS DE ELEGIBILIDADE E DAS CONDIÇÕES DE CESSÃO ...................................................................................................................... 50 CAPÍTULO OITAVO – DAS OPERAÇÕES DE AQUISIÇÃO DE DIREITOS CREDITÓRIOS ... 55 CAPÍTULO NONO – DOS CRITÉRIOS DE AVALIAÇÃO DOS DIREITOS CREDITÓRIOS E DOS ATIVOS FINANCEIROS INTEGRANTES DA CARTEIRA DO FUNDO ...................................................... 56 CAPÍTULO DÉCIMO – DAS CARACTERÍSTICAS, DI...",939685_regulamento_regulamento_939685_2025-06-13.pdf p.2
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025,939685,Regulamento,regulamento,data/raw/37511828000114/939685_regulamento_regulamento_939685_2025-06-13.pdf,4,direitos_creditorios_cessoes,\bdireitos credit[oó]rios\b,"4 DEFINIÇÕES “Acionista Permitido” (Permitted Shareholder) Significa c ada Pessoa , conforme disposto no Bad Acts Guaranty, titular de no mínimo 5% (cinco por cento) do Capital Social da MeLi e cada uma das suas Subsidiárias e Afiliadas. “Acordo Operacional” (Operational Agreement) Significa o "" Acordo Operacional entre Prestadores de Serviços Essenciais de Fundos de Investimento em Direitos Creditórios"", celebrado entre o Gestor e o Administrador. “Acordos Vinculantes Adicionais” (Additional Bi nding Agreements) Significam, em conjunto, o Supplemental Agreement , o Bad Acts Guaranty e o Mexican Facility. “Administrador” (Administrator) Significa o BANCO GENIAL S.A. , instituição financeira devidamente organizada e validamente existente de acordo com as leis da República Federativa do Brasil, com sede na cidade do Rio de Janeiro , estado do Rio...",939685_regulamento_regulamento_939685_2025-06-13.pdf p.4
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025,939685,Regulamento,regulamento,data/raw/37511828000114/939685_regulamento_regulamento_939685_2025-06-13.pdf,5,direitos_creditorios_cessoes,\bdireitos credit[oó]rios\b,"...contrato ou de outra forma. “Agência Classificadora de Risco” (Risk Rating Agency) Significa q ualquer agência de classificação de risco autorizada a prestar tais serviços junto a CVM que tenha sido contratada pelo Fundo para avaliação de risco das Cotas, conforme aplicável. “Agente de Cobrança CCB ” ou “Agente de Cobrança” (CCB Collection Agent or Collection Agent) Significa o Mercado Pago, contratado para prestação dos serviços de cobrança dos Direitos Creditórios CCB vencidos e não pagos, nos termos e condições descritos neste Regulamento e no Contrato de Prestação de Serviços de Cobrança. “Agente de Recebimento” (Receiving Agent) Significa o Mercado Pago, contratado para prestação de serviços de agente de recebimento dos Direitos Creditórios do Fundo. “Agente Escriturador” (Bookepping Agent) Significa o Administrador, na qualidade de instituição responsável pela escrituração das Cotas do Fundo. “Alocaçã...",939685_regulamento_regulamento_939685_2025-06-13.pdf p.5
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025,939685,Regulamento,regulamento,data/raw/37511828000114/939685_regulamento_regulamento_939685_2025-06-13.pdf,6,direitos_creditorios_cessoes,"\bcess[aã]o\b, \bdireitos credit[oó]rios\b, \bsubstitui[cç][aã]o\b","6 aquisições por um ou mais Acionista Permitido); (iii) com exceção do disposto no item (iv) abaixo, a aquisição de Controle direto ou indireto da MeLi por quaisquer Pessoas que não um ou mais dos Acionistas Permitidos; ou (iv) qualquer operação ou série de operações nas quais possa ocorrer a fusão da MeLi com outra Pessoa ou a transmissão, venda, arrendamento, transferência ou cessão de todas ou partes substanciais do negócio, propriedades ou ativos da MeLi a uma Pessoa em que a MeLi não seja a sociedade prevalecente (exceto por quaisquer fusões que tenham como resultado a prevalência de um Acionista Permitido). “Amortização” (Amortization) Significa a amortização das Cotas em Circulação, ou seja, o pagamento aos Cotistas de parcela do valor de suas Cotas, sem redução de seu número, que será realizada nos termos previstos no...",939685_regulamento_regulamento_939685_2025-06-13.pdf p.6
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025 10:00,939684,AGE,assembleia,data/raw/37511828000114/939684_assembleia_assembleia_939684_2025-06-13.pdf,1,direitos_creditorios_cessoes,\bdireitos credit[oó]rios\b,"- 1 - MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA CNPJ/MF nº 37.511.828/0001-14 ATA DA ASSEMBLEIA GERAL DE COTISTAS MINUTES OF THE QUOTAHOLDERS' GENERAL MEETING REALIZADA EM 13 DE JUNHO DE 2025 HELD ON JUNE 13, 2025 1. DATA, HORA E LOCAL: Em 13 de junho de 2025, às 10 horas, na sede do BANCO GENIAL S.A., instituição administradora do MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIM...",939684_assembleia_assembleia_939684_2025-06-13.pdf p.1
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025 10:00,939684,AGE,assembleia,data/raw/37511828000114/939684_assembleia_assembleia_939684_2025-06-13.pdf,2,direitos_creditorios_cessoes,\bsubstitui[cç][aã]o\b,"...uotaholders’ Meeting contrary to certain matters set forth in the Updated Bylaws; d. a alteração da definição de “Evento de Pagamento Qualificado” para incluir esclarecimentos sobre os eventos que darão ensejo a um Evento de Pagamento Qualificado; d. the amendment to the definition of “Qualified Payment Event” to include clarifications regarding the events that will give rise to a Qualified Payment Event; e. a inclusão da definição de “Evento de Substituição Sem Justa Causa” para prever que a destituição do Gestor sem Justa Causa, quando este, ou veículos de investimento por ele geridos, forem titulares de Cotas Subordinadas Mezanino, passará a configurar hipótese de Amortização Acelerada integral das Cotas Subordinadas Mezanino; e. the inclusion of the definition of “Event of Replacement Without Just Cause” to provide that the removal of the Manager without Just Cause, when the Manager or investmen...",939684_assembleia_assembleia_939684_2025-06-13.pdf p.2
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025 10:00,939684,AGE,assembleia,data/raw/37511828000114/939684_assembleia_assembleia_939684_2025-06-13.pdf,3,direitos_creditorios_cessoes,\bdireitos credit[oó]rios\b,"...rdinária da Cota Sênior para fins de reenquadramento da Senioridade Máxima; h. the inclusion of a new definition of “Extraordinary Amortization of Senior Quota for Purposes of Maximum Seniority,” which provides for the extraordinary amortization of the Senior Quota in order to reestablish compliance with the Maximum Seniority requirements; i. a alteração do item (ii) da Cláusula 7.4 do Regulamento para estender o prazo de vencimento de quaisquer Direitos Creditórios CCB Comerciante de 24 (vinte e quatro) meses para 36 (trinta e seis) meses; i. the amendment of item (ii) of Section 7.4 of the Regulation to extend the maturity term of any CCB Merchant Credit Rights from 24 (twenty- four) months to 36 (thirty-six) months; j. a alteração do item (iii) da Cláusula 7.4 do Regulamento para reduzir o valor mínimo do Valor Principal Original de R$250,00 (duzentos e cinquenta reais) para R$100,00 (cem reais) e elevar...",939684_assembleia_assembleia_939684_2025-06-13.pdf p.3
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025 10:00,939684,AGE,assembleia,data/raw/37511828000114/939684_assembleia_assembleia_939684_2025-06-13.pdf,4,direitos_creditorios_cessoes,"\bdireitos credit[oó]rios\b, \bsubstitui[cç][aã]o\b","- 4 - Direitos Creditórios CCB Consumidor de 18 (dezoito) meses para 24 (vinte e quatro) meses; from 18 (eighteen) months to 24 (twenty-four) months; n. a alteração das regras relativas à Razão de Subordinação, originalmente previstas na Cláusula 10.20, para refletir a nova mecânica estabelecida nas Cláusulas 10.29 a 10.31 do Regulamento; n. the amendment of the rules related to the Subordination Ratio, originally set forth in Section 10.20, to reflect the new mechanics e...",939684_assembleia_assembleia_939684_2025-06-13.pdf p.4
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025 10:00,939684,AGE,assembleia,data/raw/37511828000114/939684_assembleia_assembleia_939684_2025-06-13.pdf,6,direitos_creditorios_cessoes,\bdireitos credit[oó]rios\b,"...item (q) do novo Anexo VIII – Limites de Concentração para elevação do limite de 30% (trinta por cento) para 50% (cinquenta por cento); jj. the amendment of item (q) of the new Annex VIII – Concentration Limits to increase the limit from 30% (thirty percent) to 50% (fifty percent); kk. a inclusão do novo item (r) no novo Anexo VIII – Limites de Concentração para estabelecer limite de concentração relacionado ao prazo médio ponderado original dos Direitos Creditórios CCB Consumidor Adquiridos, com a renumeração dos demais itens; kk. the inclusion of new item (r) in the new Annex VIII – Concentration Limits to establish a concentration limit related to the original weighted average maturity of the Acquired CCB Consumer Credit Rights, with the renumbering of the remaining items;",939684_assembleia_assembleia_939684_2025-06-13.pdf p.6
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022,366675,Regulamento,regulamento,data/raw/37511828000114/366675_regulamento_regulamento_366675_2022-10-14.pdf,1,direitos_creditorios_cessoes,\bdireitos credit[oó]rios\b,"8 ATA DA ASSEMBLEIA EXTRAORDINÁRIA GERAL DE COTISTAS DO MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO REALIZADA EM 14 DE OUTUBRO DE 2022, AS 17H. ANEXO I REGULAMENTO DO MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS REGULAMENTO DO MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS 14 de outubro de 2022 DocuSign Envelope ID: BBD9927A-0B7D-4F83-9007-2636D108FC9C",366675_regulamento_regulamento_366675_2022-10-14.pdf p.1
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022,366675,Regulamento,regulamento,data/raw/37511828000114/366675_regulamento_regulamento_366675_2022-10-14.pdf,2,direitos_creditorios_cessoes,"\bcrit[eé]rios? de elegibilidade\b, \bdireitos credit[oó]rios\b","...O DO FUNDO ............................................. Erro! Indicador não definido. CAPÍTULO QUATRO – DO OBJETIVO DO INVESTIMENTO .................................. Erro! Indicador não definido. CAPÍTULO CINCO – DA POLÍTICA DE INVESTIMENTO E DA COMPOSIÇÃO DA CARTEIRA DO FUNDO ........... Erro! Indicador não definido. CAPÍTULO SEIS – DOS DOCUMENTOS COMPROBATÓRIOS................................ Erro! Indicador não definido. CAPÍTULO SETE – DOS CRITÉRIOS DE ELEGIBILIDADE E DAS CONDIÇÕES DE CESSÃOErro! Indicador não definido. CAPÍTULO OITO – DAS OPERAÇÕES DE AQUISIÇÃO DE DIREITOS CREDITÓRIOSErro! Indicador não definido. CAPÍTULO NOVE – DOS CRITÉRIOS DE AVALIAÇÃO DOS DIREITOS CREDITÓRIOS E DOS ATIVOS FINANCEIROS INTEGRANTES DA CARTEIRA DO FUNDO ......................................................... Erro! Indicador não definido. CAPÍTULO DEZ - DAS CARACTERÍSTICAS, DIREITOS, CONDIÇÕES DE EMISSÃO, SUBSCRIÇÃO E INT...",366675_regulamento_regulamento_366675_2022-10-14.pdf p.2
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022,366675,Regulamento,regulamento,data/raw/37511828000114/366675_regulamento_regulamento_366675_2022-10-14.pdf,4,direitos_creditorios_cessoes,\bdireitos credit[oó]rios\b,"...mínimo 5% (cinco por cento) do Capital Social da MeLi e cada uma das suas subsidiárias e afiliadas, conforme disposto no Bad Acts Guaranty. ""Agência Classificadora de Risco"" Qualquer agência de classificação de risco autorizada a prestar tais serviços junto a CVM que tenha sido contratada pelo Fundo para avaliação de risco das Cotas, conforme aplicável. ""Agente de Cobrança CCB"" Mercado Pago, contratado para prestação dos serviços de cobrança dos Direitos Creditórios CCB vencidos e não pagos, nos termos e condições descritos neste Regulamento e no Contrato de Prestação de Serviços de Cobrança. ""Agente de Cobrança PPV"" Custodiante ou terceiro por ele contratado para prestação dos serviços de cobrança dos Direitos Creditórios PPV considerados vencidos e não pagos, nos termos e condi ções descritos neste Regulamento. ""Agentes de Cobrança"" O Agente de Cobrança CCB e o Agente de Cobrança PPV, quando referidos em ...",366675_regulamento_regulamento_366675_2022-10-14.pdf p.4
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022,366675,Regulamento,regulamento,data/raw/37511828000114/366675_regulamento_regulamento_366675_2022-10-14.pdf,5,direitos_creditorios_cessoes,"\bcess[aã]o\b, \bdireitos credit[oó]rios\b","12 ""Alocação Mínima de Investimento"" A alocação de, no mínimo, 50% (cinquenta por cento) do Patrimônio Líquido do Fundo em Direitos Creditórios. “Alteração de Controle” (i) caso a MeLi deixe de deter o controle, direto ou indiretamente, de 100% (cem por cento) do Capital Social com Direito a Voto do Mercado Pago; (ii) a aquisição de titularidade, direta ou indiretamente, por quaisquer Pessoas ou grupo (conforme determinado pelo Securities Exchange Act of 1934 e pela regulamentação da Comissão de Títulos e Câmbios dos Estados Unidos (Securities and Exchange Commission ) de Capital Social...",366675_regulamento_regulamento_366675_2022-10-14.pdf p.5
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022,366675,Regulamento,regulamento,data/raw/37511828000114/366675_regulamento_regulamento_366675_2022-10-14.pdf,6,direitos_creditorios_cessoes,\bdireitos credit[oó]rios\b,"...eja, o pagamento aos Cotistas de parcela do valor de suas Cotas, sem redução de seu número, que será realizada nos termos previstos nos Capítulos Doze e Quatorze deste Regulamento. “Amortização Acelerada” O regime de Amortização das Cotas, a ser adotado pelo Ad ministrador em caso de ocorrência de um Evento de Amortização Acelerada, de um Evento de Resilição Qualificada, Evento de Pagamento Qualificado e/ou após a Data Limite de Investimentos em Direitos Creditórios, conforme detalhado no Capítulo Quatorze e Capítulo Dezenove deste Regulamento. ""Amortização Extraordinária"" A amortização extraordinária das Cotas Subordinadas, que poderá ser realizada exclusivamente nos termos previstos no Capítulo Doze neste Regulamento. “Amortização Sênior” A Amortização das Cotas Seniores, e realizada em determinada Data de Pagamento nos termos do seu respectivo Suplemento, desde que o Fundo disponha de caixa para referido...",366675_regulamento_regulamento_366675_2022-10-14.pdf p.6
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022 17:00,366672,AGE,assembleia,data/raw/37511828000114/366672_assembleia_assembleia_366672_2022-10-14.pdf,1,direitos_creditorios_cessoes,\bdireitos credit[oó]rios\b,"727768417.1 MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO CNPJ nº 37.511.828/0001-14 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 14 DE OUTUBRO DE 2022 DATA, HORA E LOCAL : Realizada aos 14 dias do mês de outubro de 2022, às 17h, na sede da BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A. , instituição administradora (“Administradora”) do MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO (“Fundo”), na cidade de São Pau...",366672_assembleia_assembleia_366672_2022-10-14.pdf p.1
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022 17:00,366672,AGE,assembleia,data/raw/37511828000114/366672_assembleia_assembleia_366672_2022-10-14.pdf,2,direitos_creditorios_cessoes,\bdireitos credit[oó]rios\b,"...quido do Fundo (conforme definido no Regulamento) calculada e provisionada todo Dia Útil a base de 1/252 (um inteiro e duzentos e cinquenta e dois avos), sobre o valor do Patrimônio Líquido do Fundo verificado no Dia Útil anterior à realização do referido cálculo. Fica desde já ajustado entre as Partes que a remuneração calculada não será líquida de impostos, por todo o período em que o Contratado atuar como Agente de Recebimento dos respectivos Direitos Creditórios CCB e dos Direitos Creditórios PPV pagos via PIX do Fundo nos termos deste Contrato (“Remuneração”).” “7.1. Remuneração. Pela prestação dos serviços objeto deste Contrato, o Agente de Cobrança fará jus a uma remuneração mensal equivalente a, no mínimo, 0,5% (cinco décimos por cento) e, no máximo, 1,5% (um inteiro e cinco décimos por cento) ao ano sobre o Patrimônio Líquido do Fundo (conforme definido no Regulamento) calculada e provisionada todo...",366672_assembleia_assembleia_366672_2022-10-14.pdf p.2
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022 17:00,366672,AGE,assembleia,data/raw/37511828000114/366672_assembleia_assembleia_366672_2022-10-14.pdf,3,direitos_creditorios_cessoes,\bdireitos credit[oó]rios\b,"3 de 1/252 (um inteiro e duzentos e cinquenta e dois avos), sobre o valor do Patrimônio Líquido do Fundo verificado no Dia Útil anterior à realização do referido cálculo, por todo o período em que o Agente de Cobrança atuar como agente de cobrança dos respectivos Direitos Creditórios CCB para Cobrança Extraordinária do Fundo nos termos deste Contrato. Fica desde já ajustado entre as Partes que a Remuneração calculada não será líquida de impostos.” (ii) o pagamento de uma remuneração extraordinária ao Agente de Recebimento e ao Agente de Cobrança CCB a ser pago em até 5 (cinco) dias úteis contados da presente data, com os recursos do Fundo que sobejarem após os pagamentos devidos aos Cotistas Seniores, nos termos do item 19.2...",366672_assembleia_assembleia_366672_2022-10-14.pdf p.3
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022 17:00,366672,AGE,assembleia,data/raw/37511828000114/366672_assembleia_assembleia_366672_2022-10-14.pdf,4,direitos_creditorios_cessoes,\bdireitos credit[oó]rios\b,"...eração ao Agente de Cobrança CCB, nos termos do Capítulo Sétimo do Contrato de Cobrança, e pagamento de remuneração ao Agente de Recebimento, nos termos do Capítulo Cinco do Contrato de Agente de Recebimento, considerando que a somatória das duas remunerações não deve exceder um montante igual a 3% (três por cento) ao ano sobre o Patrimônio Líquido do Fundo; (vi) pagamento da Amortização Extraordinária; (vii) até a Data Limite de Investimento em Direitos Creditórios, aquisição de Direitos Creditórios; e (viii) aquisição de Ativos Financeiros. 19.3. Após a Data Limite de Investimento em Direitos Creditórios e/ou na hipótese de ocorrência de um Evento de Amortização Acelerada, de um Evento de Avaliação ou de um Evento de Liquidação do Fundo (e enquanto perdurar tal Evento de Amortização Acelerada ou até a liquidação do Fundo) o Administrador deverá , diariamente, por meio dos competentes débitos e créditos re...",366672_assembleia_assembleia_366672_2022-10-14.pdf p.4
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/11/2024,785567,Regulamento,regulamento,data/raw/37511828000114/785567_regulamento_regulamento_785567_2024-11-14.pdf,1,direitos_creditorios_cessoes,\bdireitos credit[oó]rios\b,1 REGULAMENTO DO MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA CNPJ/MF nº 37.511.828/0001-14 14 de novembro de 2024,785567_regulamento_regulamento_785567_2024-11-14.pdf p.1
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/11/2024,785567,Regulamento,regulamento,data/raw/37511828000114/785567_regulamento_regulamento_785567_2024-11-14.pdf,2,direitos_creditorios_cessoes,"\bcess[aã]o\b, \bcondi[cç][oõ]es de cess[aã]o\b, \bcrit[eé]rios? de elegibilidade\b, \bdireitos credit[oó]rios\b","...DO ............................ 41 CAPÍTULO TERCEIRO - DO PÚBLICO-ALVO DO FUNDO .......................................................... 41 CAPÍTULO QUARTO – DO OBJETIVO DO INVESTIMENTO ...................................................... 42 CAPÍTULO QUINTO – DA POLÍTICA DE INVESTIMENTO E DA COMPOSIÇÃO DA CARTEIRA DO FUNDO 42 CAPÍTULO SEXTO – DOS DOCUMENTOS COMPROBATÓRIOS ............................................. 44 CAPÍTULO SÉTIMO – DOS CRITÉRIOS DE ELEGIBILIDADE E DAS CONDIÇÕES DE CESSÃO . 45 CAPÍTULO OITAVO – DAS OPERAÇÕES DE AQUISIÇÃO DE DIREITOS CREDITÓRIOS .......... 50 CAPÍTULO NONO – DOS CRITÉRIOS DE AVALIAÇÃO DOS DIREITOS CREDITÓRIOS E DOS ATIVOS FINANCEIROS INTEGRANTES DA CARTEIRA DO FUNDO ......................................... 51 CAPÍTULO DÉCIMO - DAS CARACTERÍSTICAS, DIREITOS, CONDIÇÕES DE EMISSÃO, SUBSCRIÇÃO E INTEGRALIZAÇÃO DAS COTAS ..........................................................",785567_regulamento_regulamento_785567_2024-11-14.pdf p.2
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/11/2024,785567,Regulamento,regulamento,data/raw/37511828000114/785567_regulamento_regulamento_785567_2024-11-14.pdf,4,direitos_creditorios_cessoes,\bdireitos credit[oó]rios\b,"4 DEFINIÇÕES “Acionista Permitido” (Permitted Shareholder) Significa cada Pessoa, conforme disposto no Bad Acts Guaranty, titular de no mínimo 5% (cinco por cento) do Capital Social da MeLi e cada uma das suas Subsidiárias e Afiliadas. “Acordo Operacional” (Operational Agreement) Significa o ""Acordo Operacional entre Prestadores de Serviços Essenciais de Fundos de Investimento em Direitos Creditórios"", celebrado entre o Gestor e o Administrador. ""Administrador"" (Administrator) Significa o BANCO GENIAL S.A., instituição financeira devidamente organizada e validamente existente de acordo com as leis da República Federativa do Brasil, com sede na Cidade do Rio de Janeiro Estado do Rio de Janeiro, na Praia de Botafogo, nº 228, sala 907, Botafogo, CEP 22.250-040, inscrita no CNPJ/MF sob o nº 45.246.410/0001-55, prestadora de serviços responsável ...",785567_regulamento_regulamento_785567_2024-11-14.pdf p.4
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/11/2024,785567,Regulamento,regulamento,data/raw/37511828000114/785567_regulamento_regulamento_785567_2024-11-14.pdf,5,direitos_creditorios_cessoes,\bdireitos credit[oó]rios\b,"5 (Risk Rating Agency) sido contratada pelo Fundo para avaliação de risco das Cotas, conforme aplicável. ""Agente de Cobrança CCB"" ou “Agente de Cobrança” (CCB Collection Agent or Collection Agent) Significa o Mercado Pago, contratado para prestação dos serviços de cobrança dos Direitos Creditórios CCB vencidos e não pagos, nos termos e condições descritos neste Regulamento e no Contrato de Prestação de Serviços de Cobrança. ""Agente de Recebimento"" (Receiving Agent) Significa o Mercado Pago, contratado para prestação de serviços de agente de recebimento dos Direitos Creditórios do Fundo. ""Agente Escriturador"" (Bookepping Agent) Significa o Administrador, na qualidade de instituição responsável pela escrituração das Cotas do Fundo. ""Alocaçã...",785567_regulamento_regulamento_785567_2024-11-14.pdf p.5
