grupo,fundo,nome_curto,cnpj,data_referencia,documento_id,tipo_documento,categoria_documento,source_file,page,categoria_evidencia,termos_encontrados,trecho,fonte_pagina
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,12/09/2023 10:00,521510,AGE,assembleia,data/raw/37511828000114/521510_assembleia_assembleia_521510_2023-09-12.pdf,6,governanca_operacional,\badministrador[ae]?\b,"7 728393214.1 Administrador até o 2º (segundo) aniversário a partir de 25 de maio de 2021 (“ Data Limite de Investimento em Direitos Creditórios”). Valor Nominal Unitário para Fins de Integralização Valor Nominal Unitário da Cota no fechamento da Data da Integralização. Em qualquer caso, a soma do valor a ser aportado no Fundo por meio de integralização de Cotas Seniores estará limitada ao Valor Máximo de Investimento e ao Capital Comprometido Individual de cada Cotista Sê...",521510_assembleia_assembleia_521510_2023-09-12.pdf p.6
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,12/09/2023 10:00,521510,AGE,assembleia,data/raw/37511828000114/521510_assembleia_assembleia_521510_2023-09-12.pdf,7,governanca_operacional,"\badministrador[ae]?\b, \bgestor[ae]?\b","8 728393214.1 Para fins de cálculo, o Gestor disponibilizará ao Administrador (a) diariamente memória de cálculo para o Bench mark e (b) na Data de Pagamento, memória de cálculo do Rendimento Adicional, na forma do Anexo A a este Suplemento, para que seja apurada e validada pelo Administrador. Benchmark: o parâmetro de rentabilidade a ser buscado pelo Fundo para as Cotas Seniores subscritas e devidamente integralizadas (sem qualquer garantia de pagamento) será equivalente ao previsto a seg...",521510_assembleia_assembleia_521510_2023-09-12.pdf p.7
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025,939685,Regulamento,regulamento,data/raw/37511828000114/939685_regulamento_regulamento_939685_2025-06-13.pdf,4,governanca_operacional,"\badministrador[ae]?\b, \bgestor[ae]?\b","4 DEFINIÇÕES “Acionista Permitido” (Permitted Shareholder) Significa c ada Pessoa , conforme disposto no Bad Acts Guaranty, titular de no mínimo 5% (cinco por cento) do Capital Social da MeLi e cada uma das suas Subsidiárias e Afiliadas. “Acordo Operacional” (Operational Agreement) Significa o "" Acordo Operacional entre Prestadores de Serviços Essenciais de Fundos de Investimento em Direitos Creditórios"", celebrado entre o Gestor e o Administrador. “Acordos Vinculantes Adicionais” (Additional Bi nding Agreements) Significam, em conjunto, o Supplemental Agreement , o Bad Acts Guaranty e o Mexican Facility. “Administrador” (Administrator) Significa o BANCO GENIAL S.A. , instituição financeira devidamente organizada e validamente existente de acordo com as leis da República Federativa do Brasil, com sede na cidade do Rio de Janeiro , estado do Rio de Janeiro, na Praia de Bo...",939685_regulamento_regulamento_939685_2025-06-13.pdf p.4
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025,939685,Regulamento,regulamento,data/raw/37511828000114/939685_regulamento_regulamento_939685_2025-06-13.pdf,5,governanca_operacional,"\badministrador[ae]?\b, \bag[eê]ncia classificadora\b, \bagente de cobran[cç]a\b, \bescriturador\b, \brating\b","5 de exercer poder de voto, por contrato ou de outra forma. “Agência Classificadora de Risco” (Risk Rating Agency) Significa q ualquer agência de classificação de risco autorizada a prestar tais serviços junto a CVM que tenha sido contratada pelo Fundo para avaliação de risco das Cotas, conforme aplicável. “Agente de Cobrança CCB ” ou “Agente de Cobrança” (CCB Collection Agent or Collection Agent) Significa o Mercado Pago, contratado para prestação dos serviços de cobrança dos Direitos Creditórios CCB vencidos e não pagos, nos ...",939685_regulamento_regulamento_939685_2025-06-13.pdf p.5
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025,939685,Regulamento,regulamento,data/raw/37511828000114/939685_regulamento_regulamento_939685_2025-06-13.pdf,6,governanca_operacional,"\badministrador[ae]?\b, \bsubstitui[cç][aã]o\b","...” (Amortization) Significa a amortização das Cotas em Circulação, ou seja, o pagamento aos Cotistas de parcela do valor de suas Cotas, sem redução de seu número, que será realizada nos termos previstos nos Capítulo Décimo segundo e Capítulo Décimo quarto deste Regulamento. “Amortização Final” Significa a amortização final das Cotas. “Amortização Acelerada” (Accelerated Amortization) Significa o regime de Amortização das Cotas, a ser adotado pelo Administrador em caso de ocorrência de um Evento de Amortização Acelerada , Evento de Pagamento Qualificado, Evento de Substituição Sem Justa Causa, e/ou após a Data Limite para Aquisição de Direitos Creditórios, conforme detalhado no Capítulo Décimo quarto e Capítulo Décimo nono deste Regulamento. “Amortização Extraordinária da Cota Sênior para Fins da Senioridade Máxima"" (Extraordinary Amortization of Senior Quota for Purposes of Maximum Seniority) Signific...",939685_regulamento_regulamento_939685_2025-06-13.pdf p.6
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025,939685,Regulamento,regulamento,data/raw/37511828000114/939685_regulamento_regulamento_939685_2025-06-13.pdf,7,governanca_operacional,"\badministrador[ae]?\b, \bauditor","...º 12.865, 09 de outubro de 2013, conforme alterada de tempos em tempos. ""Assembleia Geral de Cotistas"" ou “AGC” (Quotaholders’ Meeting) Significa a Assembleia Geral de Cotistas do Fundo. ""Ativos Financeiros"" (Financial Assets) Significam o s ativos financeiros que pode m ser adquiridos pelo Fundo de tempos em tempos com a parcela do Patrimônio Líquido que não estiver alocada em Direitos Creditórios, nos termos da Cláusula 5.4 deste Regulamento. ""Auditor Independente"" (Independent Auditor) Significa o auditor terceirizado contratado pelo Administrador para revisão das demonstrações financeiras anuais e das contas do Fundo devidamente registrado junto à CVM.",939685_regulamento_regulamento_939685_2025-06-13.pdf p.7
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025,939685,Regulamento,regulamento,data/raw/37511828000114/939685_regulamento_regulamento_939685_2025-06-13.pdf,10,governanca_operacional,"\bag[eê]ncia classificadora\b, \bgestor[ae]?\b, \brating\b","...e investimento) menos (ii) “Investimentos de Curto Prazo em Garantia”, conforme estabelecido e determinado numa base consolidada, a partir da data de medição relevante prevista nos arquivos do formulário 10 -Q ou 10 -K (conforme aplicável) feitos pela MeLi com a Comissão de Valores M obiliários dos Estados Unidos da América (Securities and Exchange Commission ) de tempos em tempos. A informação aqui prevista será encaminhada pelo Mercado Pago ao Gestor trimestralmente e disponibilizada pelo Gestor no Relatório de Acompanhamento. “Chamada de Capital” (Capitalization Call) Significa cada chamada de capital (i) ao Cotista Sênior para aportar recursos no Fundo, mediante a integralização parcial ou total da Cota Sênior subscrita, ou de nova cota sênior com as mesmas características da Cota Sênior emitida, se emitida de acordo com a Cláusula 10.19.3, nos termos do respectivo Compromisso de Investime...",939685_regulamento_regulamento_939685_2025-06-13.pdf p.10
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025 10:00,939684,AGE,assembleia,data/raw/37511828000114/939684_assembleia_assembleia_939684_2025-06-13.pdf,1,governanca_operacional,\badministrador[ae]?\b,"- 1 - MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA CNPJ/MF nº 37.511.828/0001-14 ATA DA ASSEMBLEIA GERAL DE COTISTAS MINUTES OF THE QUOTAHOLDERS' GENERAL MEETING REALIZADA EM 13 DE JUNHO DE 2025 HELD ON JUNE 13, 2025 1. DATA, HORA E LOCAL: Em 13 de junho de 2025, às 10 horas, na sede do BANCO GENIAL S.A., instituição administradora do MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA (“Fundo”), na Cidade do Rio de Janeiro, Estado do Rio de Janeiro, na Praia de Botafogo, nº 228, sala 907, Botafogo, CEP 22.250- 040 (""Administrador”). 1. DATE, TIME AND PLACE: On 13 de junho de 2025, at 10:00 a.m., at the headquarters of BANCO GENIAL S.A. , the management institution of MERCADO CRÉDITO I BRASIL FUNDO DE INVE...",939684_assembleia_assembleia_939684_2025-06-13.pdf p.1
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025 10:00,939684,AGE,assembleia,data/raw/37511828000114/939684_assembleia_assembleia_939684_2025-06-13.pdf,2,governanca_operacional,"\bgestor[ae]?\b, \bsubstitui[cç][aã]o\b","...uotaholders’ Meeting contrary to certain matters set forth in the Updated Bylaws; d. a alteração da definição de “Evento de Pagamento Qualificado” para incluir esclarecimentos sobre os eventos que darão ensejo a um Evento de Pagamento Qualificado; d. the amendment to the definition of “Qualified Payment Event” to include clarifications regarding the events that will give rise to a Qualified Payment Event; e. a inclusão da definição de “Evento de Substituição Sem Justa Causa” para prever que a destituição do Gestor sem Justa Causa, quando este, ou veículos de investimento por ele geridos, forem titulares de Cotas Subordinadas Mezanino, passará a configurar hipótese de Amortização Acelerada integral das Cotas Subordinadas Mezanino; e. the inclusion of the definition of “Event of Replacement Without Just Cause” to provide that the removal of the Manager without Just Cause, when the Manager or investmen...",939684_assembleia_assembleia_939684_2025-06-13.pdf p.2
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025 10:00,939684,AGE,assembleia,data/raw/37511828000114/939684_assembleia_assembleia_939684_2025-06-13.pdf,4,governanca_operacional,"\bgestor[ae]?\b, \bsubstitui[cç][aã]o\b","...vas à Senioridade Máxima, originalmente previstas nas Cláusulas 10.21 a 10.23, para refletir a nova mecânica estabelecida nas Cláusulas 10.32 a 10.35 do Regulamento; o. the amendment of the rules related to the Maximum Seniority, originally set forth in Sections 10.21 to 10.23, to reflect the new mechanics established in Sections 10.32 to 10.35 of the Updated Bylaws; p. a alteração do item (ii) da Cláusula 11.1 para incluir a deliberação sobre a substituição do Gestor com Justa Causa e sobre a ocorrência de um Evento de Substituição sem Justa Causa; p. the amendment of item (ii) of Section 11.1 to include resolutions on the replacement of the Manager with Cause and on the occurrence of an Event of Replacement Without Just Cause; q. a exclusão do item (iii) da Cláusula 11.1, com a renumeração dos demais itens subsequentes; q. the removal of item (iii) of Section 11.1, with the renumbering of the subs...",939684_assembleia_assembleia_939684_2025-06-13.pdf p.4
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025 10:00,939684,AGE,assembleia,data/raw/37511828000114/939684_assembleia_assembleia_939684_2025-06-13.pdf,5,governanca_operacional,\badministrador[ae]?\b,"...sposições sobre os quóruns aplicáveis em razão da emissão das Cotas Subordinadas Mezanino; x. the amendment of Sections 11.2 and 11.2.2 to include provisions on the applicable quorums arising from the issuance of the Mezzanine Subordinated Quotas; y. a inclusão de um novo Evento de Avaliação como item (xxiv) da Cláusula 13.1; y. the inclusion of a new Event of Assessment as item (xxiv) of Section 13.1; z. a inclusão de novas responsabilidades do Administrador nos itens (iii) e (iv) da Cláusula 17.3; z. the inclusion of new responsibilities of the Administrator in items (iii) and (iv) of Section 17.3; aa. a alteração da cascata de pagamentos prevista nas Cláusulas 19.2 e 19.3, bem como a inclusão da nova Cláusula 19.3.1, para, dentre outros ajustes, incorporar os pagamentos devidos aos Cotistas Subordinados Mezanino; aa. the amendment of the payment waterfall set forth in Sections 19.2 and 19.3, as we...",939684_assembleia_assembleia_939684_2025-06-13.pdf p.5
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,13/06/2025 10:00,939684,AGE,assembleia,data/raw/37511828000114/939684_assembleia_assembleia_939684_2025-06-13.pdf,7,governanca_operacional,\badministrador[ae]?\b,"...voltadas à coerência, clareza e consolidação do texto; mm. the amendment of other items of the Update Bylaws deemed necessary to reflect the structure and conditions of the new issuance of Mezzanine Subordinated Quotas, including drafting adjustments, reorganization of Sections and definitions, and other specific amendments aimed at ensuring consistency, clarity, and consolidation of the text; nn. a autorização para o Fundo, representado por seu Administrador, elaborar e celebrar o “ Instrumento Particular de Compromisso de Investimento para Subscrição e Integralização de Cotas Subordinadas Mezanino do Mercado Crédito I Brasil Fundo de Investimento em Direitos Creditórios Segmento Financeiro de Responsabilidade Limitada e Outras Avenças” para estabelecer os termos e as condições para subscrição e integralização de Cotas Subordinadas Mezanino por Investidores Profissionais; nn. the authorization to th...",939684_assembleia_assembleia_939684_2025-06-13.pdf p.7
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022,366675,Regulamento,regulamento,data/raw/37511828000114/366675_regulamento_regulamento_366675_2022-10-14.pdf,4,governanca_operacional,"\badministrador[ae]?\b, \bag[eê]ncia classificadora\b, \bagente de cobran[cç]a\b, \bcustodiante\b, \bescriturador\b","11 DEFINIÇÕES ""Administrador"" BRL, instituição financeira autorizada pela CVM a administrar fundos de investimento , conforme Ato Declaratório nº 11.784, expedido em 30 de junho de 2011. “Acionista Permitido” Cada Pessoa titular de no mínimo 5% (cinco por cento) do Capital Social da MeLi e cada uma das suas subsidiárias e afiliadas, conforme disposto no Bad Acts Guaranty. ""Agência Classificadora de Risco"" Qualquer agência de classificação de risco autorizada a prestar tais ...",366675_regulamento_regulamento_366675_2022-10-14.pdf p.4
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022,366675,Regulamento,regulamento,data/raw/37511828000114/366675_regulamento_regulamento_366675_2022-10-14.pdf,7,governanca_operacional,"\badministrador[ae]?\b, \bauditor","14 ""Ativos Financeiros"" Os ativos que poderão ser adquiridos pelo Fundo com a parcela do Patrimônio Líquido que não estiver alocada em Direitos Creditórios, nos termos da cláusula 5.5 deste Regulamento. ""Auditor Independente"" O prestador de serviços de auditoria contratado pelo Administrador para revisão das demonstrações financeiras anuais e das contas do Fundo. “B3” A B3 S.A. – Brasil, Bolsa, Balcão – Seguimento CETIP UTVM. ""Banco Central"" O Banco Central do Brasil. “Bad Acts Guaranty” O Bad Acts Guaranty a ser celebrado entre a MeLi e o Goldman Sachs do Brasil Banco Múltiplo S.A., conforme aditado, suplementado ou de outra forma modificado de tempos ...",366675_regulamento_regulamento_366675_2022-10-14.pdf p.7
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022,366675,Regulamento,regulamento,data/raw/37511828000114/366675_regulamento_regulamento_366675_2022-10-14.pdf,9,governanca_operacional,\bgestor[ae]?\b,"... sejam de grau de investimento) menos (ii) “Investimentos de Curto Prazo em Garantia”, conforme estabelecido e determinado numa base consolidada, a partir da data de medição relevante prevista nos arquivos do formulário 10-Q ou 10-K (conforme aplicável) feitos pela MeLi com a Comissão de Títulos e Câmbios dos Estados Unidos ( Securities and Exchange Commission) de tempos em tempos. A informação aqui prevista será encaminhada pelo Mercado Pago ao Gestor trimes tralmente e disponibilizada pelo Gestor no Relatório de Acompanhamento. DocuSign Envelope ID: BBD9927A-0B7D-4F83-9007-2636D108FC9C",366675_regulamento_regulamento_366675_2022-10-14.pdf p.9
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022,366675,Regulamento,regulamento,data/raw/37511828000114/366675_regulamento_regulamento_366675_2022-10-14.pdf,10,governanca_operacional,"\bag[eê]ncia classificadora\b, \bgestor[ae]?\b, \brating\b","...da de Capital” Cada chamada de capital aos Cotistas para aportar recursos no Fundo, mediante a integralização parcial ou total das Cotas subscritas por cada um dos Cotistas, nos termos dos respectivos Compromissos de Investimento. ""Classificação de Risco"" A avaliação da qualidade de crédito de determinado ativo ou sociedade emissora de tal ativo, conforme aplicável, incluindo a avaliação das Cotas Seniores e das Cotas Subordi nadas realizada por Agência Classificadora de Risco, podendo referida avaliação ser na modalidade de rating (pública) ou de credit opinion (privada) em escala nacional. ""CMN"" O Conselho Monetário Nacional. ""CNPJ/ME"" O Cadastro Nacional de Pessoas Jurídicas do Ministério da Economia. “Condições de Cessão” Os atributos aplicáveis aos Direitos Creditórios que serão verificados pelo Mercado Pago ou pelo Gestor, conforme o caso, previamente a cada operação de aquisição de Direitos Creditório ...",366675_regulamento_regulamento_366675_2022-10-14.pdf p.10
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022,366675,Regulamento,regulamento,data/raw/37511828000114/366675_regulamento_regulamento_366675_2022-10-14.pdf,11,governanca_operacional,"\bagente de cobran[cç]a\b, \bcustodiante\b, \bgestor[ae]?\b","18 “Contrato de Agente de Recebimento” O Contrato de Prestação de Serviços de Agente de Recebimento a ser celebrado entre o Fundo e o Agente de Recebimento, com a interveniência do Gestor e do Custodiante. “Contratos de Cessão PPV” Os Instrumentos Particulares de Cessão e Aquisição de Direitos Creditórios e Outras Avenças, celebrado pelo Fundo, representado pelo Gestor e cada Cedente, com a interveniência do Gestor e do Mercado Pago. “Contrato de Cobrança” O Contrato de Prestação de Serviços de Cobrança a ser celebrado entre o Fundo e o Agente de Cobrança CCB, com a interveniência do Ge stor e do Custodiante. “Contratos de Corres...",366675_regulamento_regulamento_366675_2022-10-14.pdf p.11
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022 17:00,366672,AGE,assembleia,data/raw/37511828000114/366672_assembleia_assembleia_366672_2022-10-14.pdf,1,governanca_operacional,"\badministrador[ae]?\b, \bagente de cobran[cç]a\b","727768417.1 MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO CNPJ nº 37.511.828/0001-14 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 14 DE OUTUBRO DE 2022 DATA, HORA E LOCAL : Realizada aos 14 dias do mês de outubro de 2022, às 17h, na sede da BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A. , instituição administradora (“Administradora”) do MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO (“Fundo”), na cidade de São Paulo, no Estado de São Paulo, na Rua Iguatemi, nº 151, 19º andar (parte), Itaim Bibi. 1. CONVOCAÇÃO: Dispensada a convocação, nos termos do artigo 28, §5º, da Instrução CVM nº 356/01. 2. PRESENÇA: Compareceram os cotistas titulares de 100% (cem por cento) das cotas de emissão do Fundo em circulação (“Cotistas”...",366672_assembleia_assembleia_366672_2022-10-14.pdf p.1
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022 17:00,366672,AGE,assembleia,data/raw/37511828000114/366672_assembleia_assembleia_366672_2022-10-14.pdf,2,governanca_operacional,\bagente de cobran[cç]a\b,"...issão de Cotas Sêniores; e (ii) conste corretamente a fórmula do cálculo do referido benchmark; e (vi) a consolidação do Regulamento do Fundo na forma do Anexo I a esta Ata, considerando as alterações aprovadas na presente Ata. 6. DELIBERAÇÕES: Examinada e debatida a matéria constante da Ordem do Dia, os Cotistas do Fundo, por unanimidade e sem quaisquer ressalvas, aprovaram: (i) a alteração da remuneração aplicável ao Agente de Recebimento e ao Agente de Cobrança CCB e consequente alteração da Cláusula 5.1 do Contrato de Prestação de Serviços de Recebimento e da Cláusula 7.1 do Contrato de Prestação de Serviços de Cobrança, os quais passarão a vigorar com a seguinte redação, respectivamente; “5.1. Remuneração. Pela prestação dos serviços objeto deste Contrato, o Contratado fará jus a uma remuneração mensal equivalente a , no mínimo, 0,5% (cinco décimos por cento) e , no máximo, 1,5% (um inteiro e cinco d...",366672_assembleia_assembleia_366672_2022-10-14.pdf p.2
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022 17:00,366672,AGE,assembleia,data/raw/37511828000114/366672_assembleia_assembleia_366672_2022-10-14.pdf,3,governanca_operacional,"\badministrador[ae]?\b, \bagente de cobran[cç]a\b","3 de 1/252 (um inteiro e duzentos e cinquenta e dois avos), sobre o valor do Patrimônio Líquido do Fundo verificado no Dia Útil anterior à realização do referido cálculo, por todo o período em que o Agente de Cobrança atuar como agente de cobrança dos respectivos Direitos Creditórios CCB para Cobrança Extraordinária do Fundo nos termos deste Contrato. Fica desde já ajustado entre as Partes que a Remuneração calculada não será líquida de impostos.” (ii) o pagamento de uma remuneração extraordinária ao Agente de Recebimento e ao Agente de Cobrança CCB a ser pago em até 5 (cinco) dias úteis contados da presente data, com os recursos do Fundo que sobejarem após o...",366672_assembleia_assembleia_366672_2022-10-14.pdf p.3
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022 17:00,366672,AGE,assembleia,data/raw/37511828000114/366672_assembleia_assembleia_366672_2022-10-14.pdf,4,governanca_operacional,"\badministrador[ae]?\b, \bagente de cobran[cç]a\b","4 (v) caso seja uma Data de Pagamento, pagamento de remuneração ao Agente de Cobrança CCB, nos termos do Capítulo Sétimo do Contrato de Cobrança, e pagamento de remuneração ao Agente de Recebimento, nos termos do Capítulo Cinco do Contrato de Agente de Recebimento, considerando que a somatória das duas remunerações não deve exceder um montante igual a 3% (três por cento) ao ano sobre o Patrimônio Líquido do Fundo; (vi) pagamento da Amortização Extraordinária; (vii) até a Data Limite de Investimento em Direitos Creditórios, aquisi...",366672_assembleia_assembleia_366672_2022-10-14.pdf p.4
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/10/2022 17:00,366672,AGE,assembleia,data/raw/37511828000114/366672_assembleia_assembleia_366672_2022-10-14.pdf,5,governanca_operacional,"\badministrador[ae]?\b, \bagente de cobran[cç]a\b, \bgestor[ae]?\b","5 das duas remunerações não deve exceder um montante igual a 3% (três por cento) ao ano sobre o Patrimônio Líquido do Fundo; (vi) uma vez resgatado a totalidade das Cotas Seniores, pagamento da Amortização das Cotas Subordinadas, conforme orientação do Gestor; e (vii) na hipótese de haver recursos disponíveis na Conta de Pagamento ou em conta corrente de titularidade do Fundo ao término de cada Dia Útil, aquisição de Ativos Financeiros. 19.4. Verificada a ocorrência de um Evento de Resilição Qualificada ou Evento de Pagamento Qualificado, o Administrador deverá diariamente proceder com o resgate extraordinário ou amortização extraordinária das Cotas do Fundo, por meio da alocação dos recursos do Fund...",366672_assembleia_assembleia_366672_2022-10-14.pdf p.5
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/11/2024,785567,Regulamento,regulamento,data/raw/37511828000114/785567_regulamento_regulamento_785567_2024-11-14.pdf,4,governanca_operacional,"\badministrador[ae]?\b, \bag[eê]ncia classificadora\b, \bgestor[ae]?\b","4 DEFINIÇÕES “Acionista Permitido” (Permitted Shareholder) Significa cada Pessoa, conforme disposto no Bad Acts Guaranty, titular de no mínimo 5% (cinco por cento) do Capital Social da MeLi e cada uma das suas Subsidiárias e Afiliadas. “Acordo Operacional” (Operational Agreement) Significa o ""Acordo Operacional entre Prestadores de Serviços Essenciais de Fundos de Investimento em Direitos Creditórios"", celebrado entre o Gestor e o Administrador. ""Administrador"" (Administrator) Significa o BANCO GENIAL S.A., instituição financeira devidamente organizada e validamente existente de acordo com as leis da República Federativa do Brasil, com sede na Cidade do Rio de Janeiro Estado do Rio de Janeiro, na Praia de Botafogo, nº 228, sala 907, Botafogo, CEP 22.250-040, inscrita no CNPJ/MF sob o nº 45.246.410/0001-55, prestadora de serviços responsável pela administração do Fundo...",785567_regulamento_regulamento_785567_2024-11-14.pdf p.4
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,14/11/2024,785567,Regulamento,regulamento,data/raw/37511828000114/785567_regulamento_regulamento_785567_2024-11-14.pdf,5,governanca_operacional,"\badministrador[ae]?\b, \bagente de cobran[cç]a\b, \bescriturador\b, \brating\b","5 (Risk Rating Agency) sido contratada pelo Fundo para avaliação de risco das Cotas, conforme aplicável. ""Agente de Cobrança CCB"" ou “Agente de Cobrança” (CCB Collection Agent or Collection Agent) Significa o Mercado Pago, contratado para prestação dos serviços de cobrança dos Direitos Creditórios CCB vencidos e não pagos, nos termos e condições descritos neste Regulamento e no Contrato de Prestação de Serviços de Cobrança. ""Agente de Recebimento"" (Receiving A...",785567_regulamento_regulamento_785567_2024-11-14.pdf p.5
