veiculo_id,serie,qtd_cotistas_PF,qtd_fundos,qtd_IFs,qtd_outras_PJ,qtd_total,ticket_medio_R$,pct_distribuido_varejo,coordenadores,titulares_atuais,concentracao_maior_titular,fonte_da_posicao,data_base,fonte_id,status,nota_metodo
CRI_K1,Oferta pública agregada,2138,8,1,110,2257,260522.81789986708,0.49414285714285716,BANCO ITAU BBA  S.A.,n/d,n/d,distribuição na emissão; posição corrente não pública,2024-02-23,CVM_OFERTAS_RCVM160_20260822,Documentado,Contagem de investidores na oferta encerrada. Zeros da oferta VERT 177 não são tratados como posição corrente nem como ausência de investidores.
CRI_K2,Oferta pública agregada,2659,86,4,9,2758,263778.1000725163,0.4141154639175258,BANCO ITAU BBA  S.A.,n/d,n/d,distribuição na emissão; posição corrente não pública,2024-06-28,CVM_OFERTAS_RCVM160_20260822,Documentado,Contagem de investidores na oferta encerrada. Zeros da oferta VERT 177 não são tratados como posição corrente nem como ausência de investidores.
CRI_K3,Oferta pública agregada,7855,59,1,9,7924,91809.69207470975,0.795459793814433,ITAU BBA ASSESSORIA FINANCEIRA S.A,n/d,n/d,distribuição na emissão; posição corrente não pública,2025-06-06,CVM_OFERTAS_RCVM160_20260822,Documentado,Contagem de investidores na oferta encerrada. Zeros da oferta VERT 177 não são tratados como posição corrente nem como ausência de investidores.
CRI_K4,Oferta pública agregada,2567,13,3,4,2587,168728.25666795517,0.4707308132875143,ITAU BBA ASSESSORIA FINANCEIRA S.A,n/d,n/d,distribuição na emissão; posição corrente não pública,2025-10-13,CVM_OFERTAS_RCVM160_20260822,Documentado,Contagem de investidores na oferta encerrada. Zeros da oferta VERT 177 não são tratados como posição corrente nem como ausência de investidores.
CRI_V174,Oferta pública agregada,2505,13,4,10,2532,180284.7551342812,0.6977464560408867,XP INVESTIMENTOS CCTVM S.A.,n/d,n/d,distribuição na emissão; posição corrente não pública,2026-05-28,CVM_OFERTAS_RCVM160_20260822,Documentado,Contagem de investidores na oferta encerrada. Zeros da oferta VERT 177 não são tratados como posição corrente nem como ausência de investidores.
CRI_V177,Oferta pública agregada,n/d,n/d,n/d,n/d,n/d,n/d,n/d,XP INVESTIMENTOS CCTVM S.A.,n/d,n/d,distribuição na emissão; posição corrente não pública,2026-07-20,CVM_OFERTAS_RCVM160_20260822,n/d,Contagem de investidores na oferta encerrada. Zeros da oferta VERT 177 não são tratados como posição corrente nem como ausência de investidores.
FIDC_I,Subclasse Sênior Série 1,n/d,n/d,n/d,n/d,145,n/d,n/d,n/d,n/d,n/d,Informe Mensal: número total da classe; tipo de investidor por classe n/d,2026-07-31,CVM_FIDC_202607_X1,Documentado,A distribuição por tipo não é imputada a partir do total da classe.
FIDC_I,Subclasse Subordinada Mezanino 1 | Série 1,n/d,n/d,n/d,n/d,31,n/d,n/d,n/d,n/d,n/d,Informe Mensal: número total da classe; tipo de investidor por classe n/d,2026-07-31,CVM_FIDC_202607_X1,Documentado,A distribuição por tipo não é imputada a partir do total da classe.
FIDC_I,Subclasse Subordinada Mezanino 1 | Série 2,n/d,n/d,n/d,n/d,4,n/d,n/d,n/d,n/d,n/d,Informe Mensal: número total da classe; tipo de investidor por classe n/d,2026-07-31,CVM_FIDC_202607_X1,Documentado,A distribuição por tipo não é imputada a partir do total da classe.
FIDC_I,Subclasse Subordinada Subordinada 1 |,n/d,n/d,n/d,n/d,3,n/d,n/d,n/d,n/d,n/d,Informe Mensal: número total da classe; tipo de investidor por classe n/d,2026-07-31,CVM_FIDC_202607_X1,Documentado,A distribuição por tipo não é imputada a partir do total da classe.
